id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45959030,Stylish and sunlight filled Petworth rowhouse,99501395,Andrew,,"Brightwood Park, Crestwood, Petworth",38.9488,-77.02042,Entire home/apt,299,5,3,2022-12-28,0.41,2,0,3,"Hosted License: 5007242201002057
Unhosted License: 5007262201002058"
45959718,Explore DC - near Metro and free 1 car parking,143212276,Lali,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92802,-77.02471,Entire home/apt,95,3,55,2023-02-19,1.89,2,42,29,Exempt
45973079,Private English Basement in Petworth,337758783,Jillian,,"Brightwood Park, Crestwood, Petworth",38.94774,-77.02301,Entire home/apt,100,5,7,2023-01-04,0.25,1,354,4,Hosted License: 5007242201001674
45977033,Cozy 1-Bedroom Condo in Hillcrest,202132693,Sean,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.86333,-76.95293,Entire home/apt,82,31,29,2022-10-31,1.10,1,365,2,
45993222,DC Rowhome ✲ HUGE Roofdeck & Parking ✲ 3br | 2.5ba,10532814,Kate,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93585,-77.03364,Entire home/apt,455,1,96,2022-10-24,3.36,4,0,18,Hosted License: 5007242201000135
46004444,"Yours Truly DC, 2 Bedroom Master Suite",268577141,Yours Truly,,"West End, Foggy Bottom, GWU",38.90575,-77.04831,Private room,750,31,8,2022-05-16,0.28,10,365,1,
46012108,Heart of the City with Off Street Parking,10367964,Sharyn,,"Shaw, Logan Circle",38.91287,-77.01964,Entire home/apt,125,31,0,,,1,0,0,
46023116,Modern &Comfortably Updated Condo+H St+UnionMarket,69229879,Danielle,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90787,-76.98516,Entire home/apt,84,2,109,2022-12-30,3.79,5,240,59,Exempt
46551522,"New EasternMarket Stunner, Free PARKING, 1000sqft",22490527,Alison,,"Capitol Hill, Lincoln Park",38.88881,-76.99121,Entire home/apt,260,1,65,2023-03-18,5.30,3,84,64,"Hosted License: 5007242201000212
Unhosted License: 5007262201000213"
46563282,WaterMelon Jump DC Near Howard U 2Bed/1.5 Bath,7100311,D.,,"Shaw, Logan Circle",38.91163,-77.02661,Entire home/apt,799,31,0,,,5,0,0,
46576144,Furnished Foggy Bottom Studio Including Utilities,2470545,Virinder,,"West End, Foggy Bottom, GWU",38.89607,-77.04606,Entire home/apt,65,90,1,2021-05-19,0.04,1,116,0,
46578981,"Renovated, 2 bd, 1 bath, trendy, Metro 2 blocks",231133074,Thomas,,"Brookland, Brentwood, Langdon",38.92288,-76.99123,Entire home/apt,142,3,63,2022-11-15,2.29,2,244,31,"Hosted License: 5007242201000262
Unhosted License: 5007262201000263"
46598254,An Exquisite Sojourn on The Hill #204,39930655,Team,,"Capitol Hill, Lincoln Park",38.88834,-77.00027,Entire home/apt,210,31,0,,,173,365,0,
46598276,An Exquisite Sojourn on The Hill,39930655,Team,,"Capitol Hill, Lincoln Park",38.8878,-76.99825,Entire home/apt,263,31,26,2022-11-26,0.94,173,200,16,
46602569,Newly Constructed Private Townhouse!,27789799,Kevann,,"Congress Heights, Bellevue, Washington Highlands",38.83995,-76.99123,Private room,119,1,7,2022-10-09,0.26,2,137,2,Hosted License: 5007242201002182
46604590,DC house with a roof top & partial US Capitol view,251085501,Andualem,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91501,-77.00948,Entire home/apt,506,2,98,2023-02-13,3.62,3,42,36,Hosted License: 5007242201000607
46612630,Sunny Beautiful Townhouse in Northeast D.C,19223788,Yelena,,"Woodridge, Fort Lincoln, Gateway",38.92259,-76.96265,Entire home/apt,900,31,0,,,1,0,0,
46615344,Just renovated apartment in the heart of DC,163825346,Elizaveta,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92736,-77.04193,Entire home/apt,155,3,72,2023-03-03,2.57,1,66,44,Hosted License: 5007242201001102
46618297,Hunt's Home,185020877,Roydell,,"Union Station, Stanton Park, Kingman Park",38.89962,-76.99212,Private room,90,2,7,2022-07-09,0.32,2,293,4,Hosted License: 5007242201001913
46626850,1 Month & Longer Stay on Capitol Hill/Stanton Park,69203193,Leyla & Matt,,"Union Station, Stanton Park, Kingman Park",38.8944206237793,-76.99826049804688,Entire home/apt,85,31,4,2022-12-13,0.15,35,318,2,
46628220,Quiet Residential St and Walk/Bike Anywhere in NW,62170628,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.9128,-77.03792,Entire home/apt,95,31,2,2021-07-24,0.08,1,0,0,
46630067,Historic Home in the Heart of DC's Chinatown,376939109,James,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90132,-77.01846,Entire home/apt,350,31,25,2022-10-31,1.01,2,350,12,
46635579,Cozy Studio w/Backyard and Parking- pets allowed,177743379,Ray,,"Capitol View, Marshall Heights, Benning Heights",38.87692,-76.93638,Entire home/apt,80,2,19,2022-06-22,0.69,1,106,9,Hosted License: 5007242201000427
46044562,Hot Petworth New renovated 1-bedroom apartment,310074919,KiKi,,"Brightwood Park, Crestwood, Petworth",38.94968,-77.02435,Entire home/apt,86,31,2,2022-07-05,0.11,1,89,1,
46048000,Brookland Quiet Living,122931819,Kennie And Heather,,"Brookland, Brentwood, Langdon",38.9331,-76.98374,Entire home/apt,126,4,65,2023-03-18,2.99,2,178,41,"Hosted License: 5007242100000005
Unhosted License: 5007262012345678"
46048362,"Ideal 1BR, steps to metro, U.S. Capitol & more",257539140,Tran,,"Capitol Hill, Lincoln Park",38.88494,-77.00384,Entire home/apt,178,1,91,2023-03-15,3.76,8,339,56,Hosted License: 5007242201000673
46048577,Capitol Hill beauty - close to everything!,100507452,Christopher,,"Union Station, Stanton Park, Kingman Park",38.89266,-76.97853,Entire home/apt,134,3,48,2022-11-27,1.79,1,32,25,Hosted License: 5007242201000252
46049581,"Cozy studio, steps to metro, U.S. Capitol & more",257539140,Tran,,"Capitol Hill, Lincoln Park",38.88627,-77.00548,Entire home/apt,170,1,107,2023-03-12,4.33,8,348,62,Hosted License: 5007242201000673
46049801,"Ideal studio, steps to metro, U.S. Capitol & more",257539140,Tran,,"Capitol Hill, Lincoln Park",38.88705,-77.00361,Entire home/apt,173,1,79,2023-03-16,3.16,8,351,46,Hosted License: 5007242201000673
46049905,"Cozy 1BR, steps to metro, U.S. Capitol & more",257539140,Tran,,"Capitol Hill, Lincoln Park",38.88502,-77.00531,Entire home/apt,170,1,86,2023-03-17,3.51,8,317,61,Hosted License: 5007242201000673
46054151,Colorful Classic 4BR Eckington Rowhouse w/ Parking,26392545,Eli,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91714,-77.00559,Entire home/apt,200,6,10,2022-07-05,0.36,3,0,2,Hosted License: 5007242201000664
46062970,The Drake~Fully Furnished Junior 1BR (#918),373345952,Randy,,"Dupont Circle, Connecticut Avenue/K Street",38.90851,-77.03801,Entire home/apt,128,90,0,,,1,358,0,
46082907,"Logan Circle 1BR w/ W/D, Roof BBQ, nr Metro",107434423,Blueground,,"Shaw, Logan Circle",38.9098924,-77.0335528,Entire home/apt,170,32,0,,,221,330,0,
46083668,"Logan Circle 1BR w/ W/D, Roof BBQ, nr Metro",107434423,Blueground,,"Shaw, Logan Circle",38.9098924,-77.0335528,Entire home/apt,178,32,0,,,221,271,0,
46106600,Month & Longer Stay - 1 BR Apt in Adams Morgan /12,69203193,Leyla & Matt,,"Dupont Circle, Connecticut Avenue/K Street",38.9185905456543,-77.03758239746094,Entire home/apt,77,31,8,2022-10-31,0.28,35,345,1,
46120474,Month & Longer Stay - 1 BR Apt in Adams Morgan /24,69203193,Leyla & Matt,,"Dupont Circle, Connecticut Avenue/K Street",38.9185905456543,-77.03758239746094,Entire home/apt,80,31,6,2022-08-15,0.22,35,322,3,
46646458,Charming 1-bedroom in Capitol Hill,4641615,Su,,"Capitol Hill, Lincoln Park",38.87818,-76.98546,Entire home/apt,145,2,13,2023-03-17,1.66,1,79,13,Hosted License: 5007242201001762
46656708,"Cozy, Classy and Private Unit Ready for You!",28576844,Christina,,"Takoma, Brightwood, Manor Park",38.95988,-77.00667,Entire home/apt,50,31,0,,,1,0,0,
46665279,Modern 2 Queen Size  bed In DC w/Free Parking,1568403,Selam,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90404,-76.92958,Entire home/apt,67,31,28,2022-07-19,1.05,1,250,17,
46669854,Shaw Living with Fully-Funished Rooms,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9142,-77.01813,Private room,57,91,0,,,173,292,0,
46676296,2 miles to the Capitol. Eco-Friendly Unit. Solar.,38658582,Becky,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91667,-77.00393,Entire home/apt,65,31,18,2021-10-12,0.66,2,0,0,
46253554,citizenM Washington DC Capitol,374527046,CitizenM,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.882860272828765,-77.019193108707,Hotel room,0,1,295,2023-02-26,11.49,1,0,146,
46678410,Luxury D.C. Home with Rooftop Terrace/Capitol View,63742377,Joseph,,"Near Southeast, Navy Yard",38.8799,-77.00089,Entire home/apt,403,3,37,2022-11-01,1.85,1,41,25,"Hosted License: 5007242201000967
Unhosted License: 5007262201000968"
46694180,Sojourn on 19th #5,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91545,-77.04311,Entire home/apt,195,31,8,2022-06-26,0.29,173,273,3,Exempt
46696105,Sojourn on R #101,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91393,-77.04026,Entire home/apt,192,31,25,2023-01-01,1.06,173,277,11,Exempt
46696132,Sojourn on R #102,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91169,-77.04225,Entire home/apt,226,31,33,2023-02-04,1.45,173,224,4,Exempt
46707784,Bedroom for rent in spacious townhome,117707156,Camille,,"Congress Heights, Bellevue, Washington Highlands",38.84125,-76.99138,Private room,300,31,3,2022-06-26,0.28,2,173,3,Hosted License: 5007242201001827
46713309,"Private Studio, Historic Home in Heart of DC",11649040,Amanda,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93181,-77.03259,Entire home/apt,96,1,100,2023-02-26,3.74,1,104,59,Hosted License: 5007242201000710
46714908,Roomy and Well-equipped Studio with Backyard Oasis / Minutes to Takoma Park,32231912,Orren,,"Takoma, Brightwood, Manor Park",38.96768,-77.02168,Entire home/apt,65,1,56,2023-01-31,2.23,2,296,26,Hosted License: 5007242201000724
46731252,Four blocks from the Capitol & Library of Congress,102415327,Doriann,,"Capitol Hill, Lincoln Park",38.88979,-76.99969,Private room,110,4,46,2022-12-22,1.72,1,54,27,Hosted License: 5007242201001529
46738044,Chic 2-story Apartment in Superb DC Location,377727739,Gustavo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93663,-77.03235,Entire home/apt,110,2,103,2023-03-16,3.70,1,211,41,Exempt
46751246,Private Guest Suite Close to Everything!,83107565,Rebeca,,"Congress Heights, Bellevue, Washington Highlands",38.84499,-77.0015,Entire home/apt,62,1,104,2023-03-09,3.77,1,32,62,Hosted License: 5007242201000622
46757450,Private getaway-centrally located (850 sq ft),377872008,Darren,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.911274,-77.00798,Entire home/apt,121,5,50,2023-01-21,1.85,1,4,12,Hosted License: 5007242201001208
46760481,Sophisticated townhome in quiet DC,37052041,BreAnna,,"Sheridan, Barry Farm, Buena Vista",38.85462,-76.98093,Entire home/apt,91,31,0,,,1,0,0,
46771105,Modern City Basement Studio in Bloomingdale,62587952,Stephen,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91114,-77.01131,Entire home/apt,91,31,19,2023-01-28,0.71,4,39,1,
46775688,Elegantly Spacious 4BD/2.5BA Home in Capitol Hill.,378002958,Joan,,"Capitol Hill, Lincoln Park",38.87958,-76.98215,Entire home/apt,595,31,0,,,2,70,0,
46776319,Bloomingdale English Basement Retreat,41281386,Lirio,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9144,-77.00998,Private room,100,31,0,,,1,0,0,
46778196,Renovated Capitol Hill Home w/Modern & Clean Decor,378025803,Sandra,,"Capitol Hill, Lincoln Park",38.88302,-77.00488,Entire home/apt,899,2,6,2023-03-18,0.38,1,167,5,Unhosted License: 5007262201002462
46130062,"Logan Circle 2BR w/ W/D, Roof BBQ, nr Metro",107434423,Blueground,,"Shaw, Logan Circle",38.9098924,-77.0335528,Entire home/apt,206,32,0,,,221,191,0,
46131935,Luxury 1 Bedroom Condo in Heart of Petworth,56696655,Van,,"Brightwood Park, Crestwood, Petworth",38.94571,-77.02699,Entire home/apt,85,1,1,2023-02-25,1,1,141,1,Exempt
46138649,Home School Here | 5BR | Fast Wifi| Fort Totten Metro,309751108,Cohostedby,,"Takoma, Brightwood, Manor Park",38.95535,-77.00827,Entire home/apt,677,31,29,2022-05-30,1.06,3,263,6,
46141540,"Merhaba House - City Home, Suburbs Charm",106426179,Deb,,"Takoma, Brightwood, Manor Park",38.96795,-77.02482,Entire home/apt,190,32,5,2021-06-07,0.18,7,137,0,
46146369,Private room in nice home with garden.,1569728,V,,"Mayfair, Hillbrook, Mahaning Heights",38.89868,-76.94367,Private room,53,31,4,2022-09-02,0.22,3,231,1,
46160181,2 Bedroom 1 Bath w/parking,21701933,Andy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92108,-77.01071,Entire home/apt,399,2,9,2021-10-11,0.31,1,180,0,Hosted License: 5007242201001987
46163269,High-end apartment in the heart of DC,185152492,Sam,,"West End, Foggy Bottom, GWU",38.90575,-77.05127,Entire home/apt,185,31,0,,,1,90,0,
46178690,Classic & Charming Row House-Sleeps 10 w/Parking!,374098287,Gerred,,"Union Station, Stanton Park, Kingman Park",38.89379,-76.98779,Entire home/apt,1200,31,0,,,1,0,0,
46276795,Sonder Callisto | Studio Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.87602,-76.99419,Entire home/apt,201,2,22,2023-02-12,0.92,37,284,7,Exempt
46193587,Sojourn  Capitol Hill 2 BR condo with parking,39930655,Team,,"Capitol Hill, Lincoln Park",38.8878,-76.9908,Entire home/apt,129,31,2,2023-03-09,0.20,173,256,2,
46797426,Cozy Studio 5 in DC,378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85946,-76.99751,Entire home/apt,55,31,50,2022-11-18,1.82,4,313,4,
46797430,"Cozy Studio 6 in the Heart of SE, Washington DC",378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85998,-76.99541,Entire home/apt,55,31,51,2022-09-20,1.91,4,365,17,
47200180,Sojourn | Stylish 2 BR Hill Home | #407,39930655,Team,,"Capitol Hill, Lincoln Park",38.88032,-76.99928,Entire home/apt,164,31,3,2022-04-24,0.11,173,365,1,
46277339,Sonder Callisto | Spacious Studio Apartment,219493221,Sonder (D.C.),,"Near Southeast, Navy Yard",38.8759,-76.99566,Entire home/apt,252,2,114,2023-02-26,4.98,37,356,61,Exempt
47206840,"Sunny Guesthouse H st, Union market, Gallaudet Uni",21168927,Zan,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90352,-76.98866,Entire home/apt,213,3,21,2023-03-18,0.93,1,204,17,Hosted License: 5007242201000542
46813754,Spacious and Comfortable Studio Apartment,12197133,Chris,,"Brightwood Park, Crestwood, Petworth",38.95712,-77.03492,Entire home/apt,87,2,102,2023-03-17,4.30,1,63,62,Hosted License: 5007242201000674
46288510,Beautiful Private In-law Suite,43723905,Lisa,,"Brightwood Park, Crestwood, Petworth",38.94044,-77.01521,Entire home/apt,130,31,0,,,3,0,0,
46819326,The District Dream : Stylish Dupont Circle Studio,60649946,Jade,,"Dupont Circle, Connecticut Avenue/K Street",38.91134,-77.03968,Entire home/apt,89,31,9,2022-12-20,0.38,1,141,2,
46820637,Comfort home looking for long stay rent,237513660,Clair,,"West End, Foggy Bottom, GWU",38.9022,-77.0531,Entire home/apt,110,31,1,2021-02-20,0.04,1,0,0,
46835011,"In the Heart of Mount Pleasant, Gorgeous 2Bed/Bath",46630199,Home Sweet City,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92956,-77.03973,Entire home/apt,251,2,59,2023-02-28,2.19,94,4,27,Hosted License: 5007242201000716
47217640,Cozy Row House Located in Southwest Washington,381345645,David,,"Congress Heights, Bellevue, Washington Highlands",38.8253,-77.01047,Entire home/apt,104,3,37,2023-03-07,1.69,1,48,19,Hosted License: 5007242201002139
47230845,Deluxe prime location apt w/gym & rooftop,381431546,Evan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90479,-77.01851,Entire home/apt,95,31,13,2021-08-15,0.48,1,0,0,
47235306,Symon,38294216,Rachel,,"Congress Heights, Bellevue, Washington Highlands",38.82462,-76.99695,Private room,40,31,2,2022-06-19,0.09,4,90,1,
47236322,Charming Capitol Hill Private English Basement,3899061,Arianne,,"Capitol Hill, Lincoln Park",38.87892,-76.98749,Entire home/apt,125,2,64,2022-10-29,2.46,1,21,29,Hosted License: 5007242201000261
47236883,Monic,38294216,Rachel,,"Congress Heights, Bellevue, Washington Highlands",38.82582,-76.99588,Private room,45,31,5,2022-06-16,0.28,4,365,2,
47271360,Two Bedroom DC Getaway *Near Metro*,33378245,Dion,,"Capitol View, Marshall Heights, Benning Heights",38.88807,-76.93386,Entire home/apt,127,2,47,2023-03-05,1.91,2,164,27,Hosted License: 5007242201000831
47273654,Beautiful 5 bedroom townhome in NW DC,43650529,Anteneh,,"Takoma, Brightwood, Manor Park",38.9567,-77.01483,Entire home/apt,400,3,3,2022-04-15,0.14,1,365,1,"Hosted License: 5007242201000408
Unhosted License: 5007262201000409"
47276607,"Spacious Master Suite, PVT Patio Near Union Market",55009,Mala,,"Union Station, Stanton Park, Kingman Park",38.90291,-76.99593,Private room,75,4,2,2022-05-23,0.11,8,335,1,Hosted License: 5007242201000788
46835677,URBAN OASIS - Long or Short Term in Heart of City,143747351,Erica,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91858,-77.02743,Entire home/apt,193,31,0,,,1,0,0,
46835835,Entire Apartment - Contemporary Capitol Hill Suite,2216426,Anne And Sid,,"Capitol Hill, Lincoln Park",38.88125,-76.9803,Entire home/apt,127,3,37,2023-03-11,1.38,1,137,23,Hosted License: 5007242201000382
46861924,Spacious upscale condo in heart of Dupont Circle,133265206,Lucie,,"Dupont Circle, Connecticut Avenue/K Street",38.91524,-77.0423,Entire home/apt,105,31,5,2022-08-26,0.22,6,257,1,
46862752,Amazing Condo in heart of Dupont Circle,133265206,Lucie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91652,-77.04242,Entire home/apt,90,31,4,2022-12-10,0.16,6,139,3,
47286904,"One Bedroom +office, in the heart of Capitol Hill",42392692,Anna,,"Capitol Hill, Lincoln Park",38.88963,-76.99533,Entire home/apt,181,2,51,2023-03-16,1.91,1,16,22,Hosted License: 5007242201000390
47312241,Georgetown Condo with Private Patio,27553005,Stephen,,"Georgetown, Burleith/Hillandale",38.90993,-77.05125,Entire home/apt,198,365,2,2021-01-03,0.07,1,364,0,
47327024,Renovated condo near American U.,30729259,Paul,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93063,-77.08486,Entire home/apt,75,180,0,,,1,285,0,
47330193,"Downtown 2BR w/ Gym, W/D, Doorman, nr Metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9043325,-77.0310323,Entire home/apt,203,32,0,,,221,337,0,
47330219,"Downtown 2BR w/ Gym & W/D, Doorman, nr Metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9043325,-77.0310323,Entire home/apt,215,32,0,,,221,275,0,
46875064,Sojourn | S Street | Dupont Circle,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91315,-77.04348,Entire home/apt,200,2,99,2023-03-15,3.75,173,339,45,Hosted License: 5007242201000872
46875746,Modern Guest Suite (Kitchen+W/D+Private Entrance),18737347,Lina,,"Cathedral Heights, McLean Gardens, Glover Park",38.93199,-77.07475,Entire home/apt,199,3,51,2023-03-10,1.87,1,304,29,Hosted License: 5007242201000932
46898698,Spacious One Bedroom Condo with Parking,131603240,Jason,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90329,-76.98185,Entire home/apt,500,31,0,,,1,365,0,
46902119,Sojourn SW DC,39930655,Team,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88101,-77.01631,Entire home/apt,95,31,1,2022-08-19,0.14,173,302,1,
46926304,Sun-filled Capitol Hill home w/ parking & roofdeck,180330203,Will,,"Union Station, Stanton Park, Kingman Park",38.89895,-76.9853,Entire home/apt,214,2,20,2023-03-12,0.84,1,337,16,"Hosted License: 5007242201000127
Unhosted License: 5007262201000128"
46935328,Prime Location+'21 Reno+2 StoryFlat+StepsFrom H St,69229879,Danielle,,"Union Station, Stanton Park, Kingman Park",38.90176,-76.98889,Entire home/apt,263,2,128,2023-03-12,4.72,5,323,64,Exempt
46937902,New 2Lvl Flat+Garage Parking+H St.  Corridor+LNDRY,69229879,Danielle,,"Union Station, Stanton Park, Kingman Park",38.90128,-76.99042,Entire home/apt,279,2,159,2023-03-14,5.83,5,295,79,Exempt
